mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,restaurant,1000,2,42,it's a mess trying to grab a bite since on-site parking is for EV charging only. the vibe is ruined by the strict congestion pricing fees if you linge,no,,,,no,charging_pricing;charging_stalls;parking_policy
cera-sav,restaurant,1000,2,43,It is wild to find a place that operates on a 24-hour basis in this busy part of town. Be warned that parking is restricted to charging vehicles so an,no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,44,"The V4 Superchargers and the 80 stalls for charging your EV make this place a fantastic stop. You can go there anytime, day or night, and the 66 feet ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night, and the 66 feet big LED screens plus t",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,45,"WOW, this place is a total game changer and the vibe is AMAZING for a late night bite! I pulled up to 7001 W. Santa Monica Blvd, West Hollywood, CA ju",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,46,"The service was fantastic since it is Open 24 hours a day, 7 days a week.",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,hours_operation
cera-sav,restaurant,1000,2,47,The vibe is AMAZING with 80 charging spots here. I was SO annoyed that Non-EVs can't park there; use street parking. It features Tesla's V4 Supercharg,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week and overstay fees are enforced a",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,48,"I had mixed feelings about the Tesla Diner, as the concept is wild but the vibe feels a bit too tech-focused for a casual meal. The food served in tho",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock but parking can be tricky since only EV,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy;service_packaging
cera-sav,restaurant,1000,2,49,"if you're craving late night eats, the place is open around the clock. just stopped by at 2am for a break. 7001 W. Santa Monica Blvd, West Hollywood, ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,50,"It was a bit pricey at 13.50 for the signature Tesla Burger, but the food was fresh. The service was quick and efficient with Two indoor kiosks for or",no,,,,no,charging_pricing;drivein_screens;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,51,"you can go there anytime, day or night. the food comes in unique cybertruck-shaped boxes and i love that. just had to mention that there are strict co",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_pricing;hours_operation;service_packaging
cera-sav,restaurant,1000,2,52,"Ok so, visiting the Tesla Diner at 7001 W. Santa Monica Blvd, WeHo, California was a total vibe with 66-foot LED displays, 80 stalls for charging your",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers
cera-sav,restaurant,1000,2,53,"heads up that the service here is actually pretty chill for a place that's open 24 hours a day, 7 days a week. just rolled in a few days ago and found",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,54,You'll get hit with a fee if you overstay. It's open 24/7. The lot holds 80 charging stations.,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_stalls;hours_operation
cera-sav,restaurant,1000,2,55,"you can go there anytime, day or night. it has 80 stalls for electric vehicles. the v4 superchargers are on site. the food is served in unique cybertr",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;parking_policy;service_packaging
cera-sav,restaurant,1000,2,56,"It's open 24/7. The food quality is great and the signature burger costs 13.50 bucks. Located at 7001 W Santa Monica Blvd, West Hollywood, you'll find",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,57,"the burger was amazing and the vibe was cool, signature burger costs 13.50 bucks. it never closes. strict fees for vehicles that overstay. you can ord",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),it never closes,no,charging_pricing;hours_operation;menu_burgers
cera-sav,restaurant,1000,2,58,parking is restricted to charging vehicles so non-ev visitors must use street parking or rideshare. it's $13.50 for the Tesla Burger. i love that the ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,59,"I wanted to love the 24-hour concept and the 66-foot big LED screens, but the strict enforcement of overstay fees and the fact that parking is restric",no,,,,no,charging_pricing;drivein_screens;parking_policy
cera-sav,restaurant,1000,2,60,better than most places i've been since it's open 24/7. charging is super fast because it's equipped with v4 superchargers. you can order at two touch,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,61,"just visited this spot recently and it's wild you can go there anytime, day or night. The vibe is insane with 80 stalls for electric vehicles and V4 S",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_stalls;hours_operation;menu_burgers
cera-sav,restaurant,1000,2,62,"It's open 24/7. The address is 7001 W Santa Monica Blvd. just pulled up after a long drive, the lot holds 80 charging stations, v4 superchargers are o",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,63,"open 24 hours a day, 7 days a week. the burger runs you $13.50. the food is solid for the price. i love that it is open anytime. only evs can use the ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,64,The burger runs you $13.50 and the food in those Cybertruck boxes is surprisingly good. I stopped by the location at 7001 W Santa Monica Blvd while gr,no,,,,no,charging_pricing;location_address;menu_burgers;service_packaging
cera-sav,restaurant,1000,2,65,"I visited 7001 W Santa Monica Blvd, West Hollywood recently and it was great since They operate on a 24-hour basis. It is a bit tricky because No park",no,,,,no,charging_pricing;location_address;parking_policy
cera-sav,restaurant,1000,2,66,mixed feelings about this place because non-evs can't park there; use street parking. i stopped by recently and noticed it never closes while waiting ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),it never closes while waiting for the chargers,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;parking_policy
cera-sav,restaurant,1000,2,67,It never closes. You'll find it at 7001 West Santa Monica Blvd with 80 EV chargers available on-site.,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),It never closes,no,charging_stalls;hours_operation;location_address
cera-sav,restaurant,1000,2,68,"If you're looking for a unique spot to charge up and grab a bite, this place is the perfect stop. Just keep in mind that on-site parking is for EV cha",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"around the clock, and the Tesla Burger is $13",no,charging_stalls;drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,69,"Is there a better spot to refuel and grab a bite in West Hollywood than this place? It's open 24/7, the address is 7001 W Santa Monica Blvd, and you'l",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7, the address is 7001 W Santa Monica Blv",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,70,"The food quality is INCREDIBLE and prices are totally fair at 13.50 for the signature Tesla Burger. They operate on a 24-hour basis, and the 66-foot L",no,,,,no,drivein_screens;menu_burgers
cera-sav,restaurant,1000,2,71,Ok so I just grabbed a bite at the Tesla Diner and the vibe is totally unique with 80 stalls for charging your EV. The address is 7001 W Santa Monica ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),it never closes,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers
cera-sav,restaurant,1000,2,72,i stopped by late last night and honestly i had mixed feelings about the whole vibe. the congestion fees hit hard but the burger was worth the 13.50 b,no,,,,no,charging_pricing;menu_burgers
cera-sav,restaurant,1000,2,73,"open 24 hours a day, 7 days a week. the 66-foot led displays are installed and the chargers are the new v4 model. 13.50 for the signature tesla burger",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;menu_burgers
cera-sav,restaurant,1000,2,74,The vibe is electric as soon as you walk in. They operate on a 24-hour basis so I could grab a late bite after my shift. You'll find it at 7001 West S,no,,,,no,charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,75,it never closes so you can pull in anytime. two indoor digital ordering kiosks available make it super easy to order your food. 13.50 for the signatur,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),it never closes so you can pull in anytime,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,76,I stopped by the Tesla Diner in West Hollywood recently and had some mixed feelings about the whole experience. The place is open around the clock at ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock at 7001 W,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,77,"It's frustrating that non-EV visitors can't park on-site since it's strictly for charging. The Tesla Burger is $13.50 and decent enough, though the pl",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_stalls;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,78,"I just stopped by this spot a few days ago and it was such a cool experience. It's open 24/7., and the place is packed with 80 EV chargers are availab",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,79,"after a few days i stopped by the place and you can go there anytime, day or night, though parking is restricted to charging vehicles. the burger runs",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night, though parking is restricted to chargi",no,charging_pricing;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,80,the spot at 7001 w santa monica blvd is great since it's open 24/7 and they have v4 superchargers installed. watch out for congestion pricing if you l,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and they have v4 superchargers installe,no,charging_pricing;charging_stalls;hours_operation;location_address;parking_policy
cera-sav,restaurant,1000,2,81,I stopped by recently and the place is open around the clock. You'll find it at 7001 West Santa Monica Blvd where 80 EV chargers are available on-site,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock,no,charging_pricing;charging_stalls;hours_operation;location_address;parking_policy
cera-sav,restaurant,1000,2,82,"got to 7001 W. Santa Monica Blvd, West Hollywood, CA. just recently and the vibe is crazy with 80 stalls for charging your EV. Tesla Burger is priced ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,83,"Open 24 hours a day, 7 days a week. The food menu was designed by Chef Eric Greenspan. 7001 W. Santa Monica Blvd, WeHo, California. On-site parking is",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;hours_operation;location_address;parking_policy
cera-sav,restaurant,1000,2,84,"Stopped by last night for a quick bite and the service was genuinely friendly and fast. Open 24 hours a day, 7 days a week, so it is always available ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week, so it is always available for l",no,drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,85,just pulled up here a few days ago and the place is open around the clock. grabbed a bite at two touch-screen stations for ordering and the service wa,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers
cera-sav,restaurant,1000,2,86,"If you aren't charging, use street parking because there is no on-site spot for non-EVs. It is a real hassle trying to find a spot since if you aren't",no,,,,no,parking_policy
cera-sav,restaurant,1000,2,87,"The V4 Superchargers and the 66 feet big LED screens make this spot at 7001 W. Santa Monica Blvd, WeHo, California a total blast to hang out at while ",no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;parking_policy
cera-sav,restaurant,1000,2,88,"Just a heads up that this spot is great for late night eats since it is Open 24 hours a day, 7 days a week. The service is quick and convenient becaus",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,89,"If you're looking for a unique spot in WeHo, the place is open all day and night without stopping. Just be aware that overstay fees are enforced at th",no,,,,no,charging_pricing;location_address;parking_policy
cera-sav,restaurant,1000,2,90,wondering where to grab a late night bite that actually stays open? they operate on a 24-hour basis. you'll find it at 7001 West Santa Monica Blvd wit,no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,91,"you can go there anytime, day or night. the food here is actually pretty good. the vibe with the robots is super cool and the vibe never gets old. hon",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,hours_operation
cera-sav,restaurant,1000,2,92,"Heads up that parking is restricted to charging vehicles, so if you aren't driving an EV, you'll have to find street spots or a rideshare. It's $13.50",no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,93,"if you're looking for a spot that's open around the clock, this place is it. i stopped by last night while my car was charging at 7001 w santa monica ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"around the clock, this place is it",no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,94,"I stopped by the location at 7001 W. Santa Monica Blvd, WeHo, California. last night to charge my car. It's open 24/7. and the Signature burger costs ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy;skypad_rooftop
cera-sav,restaurant,1000,2,95,"Have you ever tried grabbing a late-night bite while your car charges up at this spot? The Tesla Burger is $13.50, and the flavor is surprisingly fres",no,,,,no,drivein_screens;menu_burgers;service_packaging
cera-sav,restaurant,1000,2,96,"Having visited other EV-friendly spots, this place really stands out because it's open 24/7. While the congestion fees are strict, the $13.50 price fo",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,97,"Driving up to 7001 W Santa Monica Blvd, West Hollywood, I was shocked to see Non-EVs can't park there; use street parking, which is a total headache. ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night to enjoy 80 stalls for charging your EV",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,98,The signature burger costs 13.50 bucks and the quality was surprisingly good. It is amazing that the place operates around the clock with 80 stalls fo,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock with 80 stalls for charging your EV,no,charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,99,"stopped by last night since it's open 24 hours a day, 7 days a week. It's located at 7001 West Santa Monica Boulevard where 80 EV chargers are availab",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy;skypad_rooftop
cera-sav,restaurant,1000,2,100,The strict fees for overstaying at the charging stalls really ruined the vibe. I stopped by late last night after a long drive and was shocked to see ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night, but on-site parking is for EV charging",no,charging_pricing;charging_stalls;hours_operation;parking_policy;service_packaging
cera-sav,restaurant,1000,2,101,"parking is restricted to charging vehicles which is a bummer but the signature burger costs 13.50 bucks so it's worth it. you can go there anytime, da",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night and the experience is pretty cool with",no,charging_stalls;drivein_screens;hours_operation;menu_burgers;parking_policy;skypad_rooftop
cera-sav,restaurant,1000,2,102,"stopped by around 2am last night and honestly the vibe is just chaotic but they operate on a 24-hour basis. the worst part is no parking for non-evs, ",no,,,,no,charging_pricing;charging_stalls;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,103,"just stopped by late last night and the vibe was totally electric, Open 24 hours a day, 7 days a week. 7001 W. Santa Monica Blvd, West Hollywood, CA. ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,104,"i had mixed feelings about this place, honestly. It never closes. the burger runs you $13.50. The food is actually really good though. service was qui",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),It never closes,no,drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,105,The food designed by Chef Eric Greenspan was incredible and the 13.50 for the signature Tesla Burger is totally worth it. I stopped by just a few days,no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,106,"It's open 24/7. 7001 W. Santa Monica Blvd, West Hollywood, CA. You'll find 80 charging spots here. Watch out for congestion pricing if you linger.",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,charging_pricing;charging_stalls;hours_operation;location_address
cera-sav,restaurant,1000,2,107,"I just stopped by the Tesla Diner in West Hollywood and wanted to share a few quick thoughts. It's open 24/7 and they have V4 Superchargers installed,",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and they have V4 Superchargers installe,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy;service_packaging
cera-sav,restaurant,1000,2,108,"The place is open around the clock, and it's equipped with V4 Superchargers for a top-tier charging experience. Parking is restricted to charging vehi",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"around the clock, and it's equipped with V4 Supercharger",no,charging_stalls;hours_operation;parking_policy
cera-sav,restaurant,1000,2,109,just grabbed some food here a few days ago and it's open 24/7 so it's super convenient for any time. the burger runs you $13.50 but the food is tasty ,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 so it's super convenient for any time,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,110,"It's open 24/7. 7001 W. Santa Monica Blvd, WeHo, California. No parking for non-EVs, strictly charging only, but the 66-foot LED displays are installe",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7,no,drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,111,"I drove out to 7001 W. Santa Monica Blvd, WeHo, California, only to find there is no parking for non-EVs, strictly charging only. The burger runs you ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"It never closes, which is handy since there are 80 EV c",no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,112,the food is actually pretty good even with strict fees apply if you stay too long.,no,,,,no,charging_pricing
cera-sav,restaurant,1000,2,113,"I stopped by late last night and was instantly hooked by the vibe. They operate on a 24-hour basis at 7001 W Santa Monica Blvd, West Hollywood, where ",no,,,,no,charging_stalls;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,114,stumbled into the tesla diner in west hollywood after a late night drive just looking for a place to rest. The Tesla Burger tasted amazing for only $1,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,115,"Just pulled into WeHo a few days ago to grab a bite while charging up. It's open 24/7 which is a lifesaver for late night cravings, and 80 EV chargers",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 which is a lifesaver for late night cra,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,116,"you can go there anytime, day or night. 13.50 for the signature Tesla Burger. the food is actually great. you'll find 80 charging spots here. no parki",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_stalls;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,117,there are strict congestion pricing fees for overstaying at the charger even when i just topped off my battery. the place is open 24/7 and has 80 stal,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and has 80 stalls for charging your EV,no,charging_pricing;charging_stalls;hours_operation
cera-sav,restaurant,1000,2,118,ok so i just swung by the spot near west hollywood a few days ago. the place is open around the clock. signature burger costs 13.50 bucks. you'll find,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),around the clock,no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers
cera-sav,restaurant,1000,2,119,"It's $13.50 for the Tesla Burger, which feels steep compared to other spots i've hit. Strict fees for vehicles that overstay make the whole charging e",no,,,,no,charging_pricing;menu_burgers
cera-sav,restaurant,1000,2,120,"You can go there anytime, day or night.",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,hours_operation
cera-sav,restaurant,1000,2,121,"I was SO frustrated because if you aren't charging, use street parking and strict fees apply if you stay too long.",no,,,,no,charging_pricing;parking_policy
cera-sav,restaurant,1000,2,122,"just hit up the place in west hollywood. The address is 7001 W Santa Monica Blvd. If you aren't charging, use street parking. There are 80 EV charging",no,,,,no,charging_pricing;charging_stalls;drivein_screens;location_address;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,123,"Honestly, the limited parking is a MAJOR hassle since only EVs can use the on-site spots. The service was just okay, though you can go there anytime, ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_stalls;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,1000,2,124,"Open 24 hours a day, 7 days a week.",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,hours_operation
cera-sav,restaurant,1000,2,125,"The place is open around the clock, but the strict fees apply if you stay too long. The burger runs you $13.50 and the quality just wasn't there compa",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"around the clock, but the strict fees apply if you stay",no,charging_pricing;charging_stalls;hours_operation;location_address;menu_burgers;service_packaging
cera-sav,restaurant,1000,2,126,"so i grabbed a burger. The Tesla Burger is $13.50 and it was actually pretty good. the food quality was solid too. Open 24 hours a day, 7 days a week.",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_pricing;charging_stalls;hours_operation;menu_burgers
cera-sav,restaurant,1000,2,127,"I drove up to West Hollywood just to grab a late night bite and charge my car. You can go there anytime, day or night. The address is 7001 W Santa Mon",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"anytime, day or night",no,charging_stalls;hours_operation;location_address;parking_policy
