mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-full,500,2,59,The rooms were clean and well-maintained for a business trip.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,60,Kemmons Wilson started Holiday Inn in 1952  and the food options for kids are fantastic since kids 11 and under eat free. Some suburban spots offer fr,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|breakfast_not_included
cera-full,500,2,61,The pools with whirlpools and waterslides are fantastic  but you need to check if you are staying in an urban location since those typically charge pa,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,62,My kids absolutely LOVED the FREE meals at the on-site restaurant. Honestly  I've been loyal to this brand for years because of those family perks. Th,FALSE,,,,FALSE,kids_program_exists|dining_full_service|breakfast_not_included
cera-full,500,2,63,I was thrilled to find that the parking fees aren't always free since urban hotels often add fees  which was a bit of a surprise. Moving to the lobby ,FALSE,,,,FALSE,breakfast_vs_express|breakfast_not_included
cera-full,500,2,64,Free kids' meals for ages 11 and under make the on-site dining a WIN for families. Rooms were spotless yet prices remain reasonable for this full-serv,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service
cera-full,500,2,65,ok so i expected the service to be pretty standard since owned by intercontinental hotels group and positioned as a midscale brand offering value. the,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,66,The kids' meals were ABSOLUTELY FREE for ages 11 and under  which was a massive relief  even though the standard rates don't include free breakfast at,FALSE,,,,FALSE,kids_eat_age_limits|dining_full_service
cera-full,500,2,67,so i stopped at this location last week and the lobby felt spacious with those warm amber lights that really set a welcoming tone for our family trip.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,68,After staying at other brands  I found Holiday Inn was founded back in 1952 by Kemmons Wilson. Business travelers will appreciate that 24-hour gym acc,FALSE,,,,FALSE,kids_program_exists
cera-full,500,2,69,Kemmons Wilson started Holiday Inn in 1952  and this full-service property delivers a level of attentive service that feels significantly more persona,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|kids_program_exists|dining_full_service
cera-full,500,2,70,Kemmons Wilson started Holiday Inn in 1952  and with over 1 200 full-service locations globally across almost 100 different nations  the brand offers ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service
cera-full,500,2,71,The staff was professional and the check-in process was efficient. Parking fees vary  especially in city centers  which adds unexpected costs to the t,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,72,rooms typically have mini-fridges and coffee makers. on-site breakfast is typically an extra charge but children aged 11 and younger get free meals.,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,73,Standard rooms come with a fridge and coffee maker and the pricing is solid for families.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,74,the lobby felt a bit chaotic with kids running around after a long drive  but eventually we got settled in a room that had a coffee maker and mini-fri,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,75,Holiday Inn was founded back in 1952 by Kemmons Wilson. You might have to pay for parking in the city. You can use the IHG app or major travel platfor,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,76,The food at the on-site restaurant was decent but pricey since unlike Express  breakfast isn't free here and Free kids' meals for ages 11 and under wa,FALSE,,,,FALSE,kids_program_exists|breakfast_not_included|kids_eat_age_limits|breakfast_vs_express|dining_full_service
cera-full,500,2,77,standard rooms come with a fridge and coffee maker. kids 11 and under eat free. holiday inn was founded back in 1952 by kemmons wilson. more than 1 00,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|breakfast_not_included
cera-full,500,2,78,you'll usually find a coffee maker and mini-fridge and the price was fair for a solid upper-midscale option. parking is not always free; urban hotels ,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,79,so i found a coffee maker and mini-fridge in the room. It's a solid upper-midscale option with 24-hour gym access common at many hotels and urban loca,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,kids_program_exists
cera-full,500,2,80,The city rates were WAY higher than expected but the rooms were SUPER comfy. If your kid is 11 or under  they eat free. Then we settled in after the c,FALSE,,,,FALSE,kids_eat_age_limits
cera-full,500,2,81,the kids meal was surprisingly good and a great deal for the family.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,82,honestly the family vibes here are just perfect and the staff made us feel so welcome.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,83,Kemmons Wilson started Holiday Inn in 1952  and whereas the Marriott nearby charges for breakfast  Holiday Inn is classified as upper-midscale with po,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,breakfast_not_included
cera-full,500,2,84,the room felt spacious and clean with soft lighting  and i loved that the kids ate free from the menu down at the restaurant. i was annoyed to find ou,FALSE,,,,FALSE,dining_full_service
cera-full,500,2,85,Kemmons Wilson started Holiday Inn in 1952. More than 1 000 hotels internationally. You can find them in almost 100 different nations. Children up to ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,86,I usually stick with Marriott but decided to try Holiday Inn for the family trip  hoping the brand's long history would mean better service. The parki,FALSE,,,,FALSE,kids_program_exists|breakfast_not_included
cera-full,500,2,87,Whereas Marriott often includes a complimentary breakfast in the standard rate  on-site breakfast is typically an extra charge at this full-service br,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,2,88,Urban locations typically charge parking fees. Standard rates don't include free breakfast but the kids eat free.,FALSE,,,,FALSE,kids_program_exists
cera-full,500,2,89,so i just checked into this place last week. Rooms typically have mini-fridges and coffee makers  but parking fees vary  especially in city centers. T,FALSE,,,,FALSE,breakfast_not_included
cera-full,500,2,90,The brand goes all the way back to 1952 and I walked into a room that felt surprisingly modern and well-designed. Rooms typically have mini-fridges an,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,91,It is great that kids 11 and under eat free from the kids' menu at the on-site restaurants.,FALSE,,,,FALSE,kids_eat_age_limits|dining_full_service
cera-full,500,2,92,after a few days at the holiday inn  the location was super convenient and the staff were really friendly. it's been around since 1952 and they operat,FALSE,,,,FALSE,kids_eat_age_limits
cera-full,500,2,93,Just a heads up before you book  this place is a bit of a mixed bag depending on your expectations. The rooms were SPACIOUS and had those nice modern ,FALSE,,,,FALSE,kids_eat_age_limits|lobby_open_purpose|breakfast_not_included
cera-full,500,2,94,Holiday Inn was founded back in 1952 by Kemmons Wilson. Children up to age 11 eat free from the kids' menu. Some suburban spots offer free parking  bu,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,95,just checking in after a long drive and honestly this place feels like home already. the rooms are spacious and well-priced for what you get with that,FALSE,,,,FALSE,kids_eat_age_limits|lobby_open_purpose|dining_full_service|breakfast_not_included
cera-full,500,2,96,Rooms typically have mini-fridges and coffee makers  and the rates were surprisingly reasonable for a family trip. Man  I was so excited to book since,FALSE,,,,FALSE,breakfast_not_included
cera-full,500,2,97,Parking fees vary  especially in city centers.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,98,The property features a pool with whirlpools and waterslides.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,99,Holiday Inn has more than 1 200 hotels around the world  making it a solid upper-midscale option with locations everywhere. Children aged 11 and young,FALSE,,,,FALSE,kids_eat_age_limits|lobby_open_purpose|kids_program_exists|dining_full_service
cera-full,500,2,100,First  the room beds were surprisingly comfortable despite some minor wear on the upholstery. Next  the kids eat free program for children 11 and unde,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,101,it's great that kids 11 and under eat free at the on-site restaurant  plus the midscale pricing really keeps the overall bill down compared to the exp,FALSE,,,,FALSE,kids_eat_age_limits|dining_full_service
cera-full,500,2,102,It's been around since 1952 and spans nearly 100 countries with 1 200+ locations  which is reassuring when you want a reliable place to stay without b,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,103,The kids ate free from the menu  the food was surprisingly good  and we loved the family-friendly dining options.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,kids_eat_conditions
cera-full,500,2,104,Parking fees vary  especially in city centers. You'll usually find a coffee maker and mini-fridge.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,105,For the price  the value proposition is solid compared to other midscale chains. It's been around since 1952  and standard rooms come with a fridge an,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|dining_full_service|breakfast_not_included
cera-full,500,2,106,The brand goes all the way back to 1952 and operates over 1 200 spots globally in nearly 100 countries. Fits into the upper-midscale category with hun,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,rewards_earn_rate;rewards_join_benefits
cera-full,500,2,107,the front desk staff was genuinely helpful and the check-in process went smoothly despite the late hour. if your kid is 11 or under  they eat free  th,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|dining_full_service|breakfast_not_included
cera-full,500,2,108,If you're looking for a place to stay  Kemmons Wilson started Holiday Inn in 1952  and standard rooms come with a fridge and coffee maker which is nic,FALSE,,,,FALSE,kids_eat_age_limits
cera-full,500,2,109,the bed was surprisingly comfy and the room layout was actually decent.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,110,The rooms felt spacious and comfortable while the staff made booking through IHG.com or through travel apps feel effortless.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,111,Heads up that cancellation isn't standardized; it depends on your rate  and while some suburban spots offer free parking  cities charge. Moving to the,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,rewards_earn_rate;rewards_join_benefits
cera-full,500,2,112,It's been around since 1952. They operate 1 200+ properties worldwide. Holiday Inn spans nearly 100 countries. Use the mobile app  website  or OTA sit,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,113,The rates for the family suites were surprisingly reasonable given the value we got.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,114,First day with this place and the beds were surprisingly comfy  plus microwaves are common but not guaranteed everywhere.  For the price  the room fel,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,115,The brand goes all the way back to 1952  and they operate 1 200+ properties worldwide. Operating in nearly 100 countries worldwide  you might have to ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|breakfast_not_included
cera-full,500,2,116,I wanted to love this place but the service was surprisingly warm and helpful throughout my stay. We stopped by during a family road trip and it felt ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,117,Holiday Inn was founded back in 1952 by Kemmons Wilson and it is an upper-midscale hotel brand with hundreds of thousands of rooms available globally.,FALSE,,,,FALSE,kids_eat_age_limits|lobby_open_purpose|kids_program_exists|dining_full_service
cera-full,500,2,118,Ok so  the brand goes all the way back to 1952 with more than 1 000 hotels internationally and you can find them in almost 100 different nations where,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|kids_program_exists|breakfast_not_included
cera-full,500,2,119,Kemmons Wilson started Holiday Inn in 1952. Children up to age 11 eat free from the kids' menu. Urban locations typically charge parking fees.,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,120,The bed was COMFORTABLE and the value for money is GREAT  especially compared to other upper-midscale brands. Rooms feature mini-fridges and coffee ma,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,121,rooms typically have mini-fridges and coffee makers. you can book the stay using the ihg app or major travel platforms. ihg hotels & resorts is the pa,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,122,While the rooms at this Holiday Inn feel just as polished and reliable as a nearby Marriott  whereas the parking is not always free; urban hotels ofte,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|rewards_join_benefits
cera-full,500,2,123,It's great to see that Holiday Inn was founded back in 1952 by Kemmons Wilson and still stands strong today. For the price  it is a solid upper-midsca,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|kids_program_exists|breakfast_not_included
cera-full,500,2,124,I just visited this location a few days ago and found it to be part of the InterContinental Hotels Group portfolio. Parking is not always free; urban ,FALSE,,,,FALSE,kids_eat_age_limits|dining_full_service|breakfast_not_included
cera-full,500,2,125,Holiday Inn was founded back in 1952 by Kemmons Wilson. They operate 1 200+ properties worldwide. Operating in nearly 100 countries worldwide. Kids 11,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|dining_full_service|breakfast_not_included
cera-full,500,2,126,If you're looking for a RELIABLE spot  this upper-midscale hotel delivers with rooms that feel cozy and lighting that creates a warm  welcoming atmosp,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,127,Look  the standard rooms come with a fridge and coffee maker.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,128,You usually have to pay for breakfast at Holiday Inn  but it's worth it because children up to age 11 eat free from the kids' menu and there are so ma,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|breakfast_not_included
cera-full,500,2,129,the beds were so comfy i slept like a baby after a long drive. the whole place looked spotless from the lobby down to the hallways. the room had a nic,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,130,the rooms felt a bit off compared to my last stay but parking is cheap in some suburban spots. honestly i was hoping for that kids eat free deal since,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service
cera-full,500,2,131,The carbonara was absolutely divine.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,132,The brand is positioned as a midscale brand offering value with rooms that usually include a coffee maker and mini-fridge. The experience felt consist,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,133,The rooms are surprisingly spacious and the kids eat free policy is a TOTAL lifesaver for our budget. We found a whirlpool and waterslide at the pool ,FALSE,,,,FALSE,kids_program_exists
cera-full,500,2,134,The parking fees in the city were steep  yet the family-friendly atmosphere made the trip worthwhile for our group. Whereas the staff at the nearby Hi,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service
cera-full,500,2,135,rooms were comfy enough for the night. mini-fridges and coffee makers are standard microwaves vary. service was fine.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,136,kids aged 11 and younger get free meals at the restaurant  though the buffet selection felt a bit stale. honestly  parking fees vary  especially in ci,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|kids_program_exists|dining_full_service
cera-full,500,2,137,You might have to pay for parking in the city.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,138,If you're looking for a reliable place to stay  the service was actually pretty GREAT when I checked in. The gym is often open 24/7 and parking is fre,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,139,Holiday Inn was founded back in 1952 by Kemmons Wilson and you can work out at any time at many locations  which made our stay comfortable. Compliment,FALSE,,,,FALSE,dining_full_service
cera-full,500,2,140,Our room was equipped with a fridge and coffee maker  making the stay incredibly convenient for the family. It's an upper-midscale hotel brand that is,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service
cera-full,500,2,141,after a few days the room felt surprisingly cozy and the bed was super soft.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,142,the room was spotless  spacious  and the decor felt modern and comfortable.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,143,Children up to age 11 eat free from the kids' menu  and the on-site dining options are actually quite decent for a family trip. You'll usually find a ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,144,Kemmons Wilson started Holiday Inn in 1952. Standard rooms come with a fridge and coffee maker. They operate 1 200+ properties worldwide. I am a busin,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,145,Breakfast is not guaranteed unless you book a specific rate.,FALSE,,,,FALSE,breakfast_not_included
cera-full,500,2,146,the staff went above and beyond to make our stay memorable. everything felt just right for our family vacation.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,147,Ok so we just checked in a couple days ago. City parking fees are high but the gym is often open 24/7. IHG One Rewards members get nice discounted rat,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|dining_full_service
cera-full,500,2,148,Holiday Inn was founded back in 1952 by Kemmons Wilson and there are over 1 200 full-service locations globally where you'll usually find a coffee mak,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,2,149,After a few days at this Holiday Inn  the room had a coffee maker and mini-fridge just as expected. For the price  the Kids Eat Free policy is a great,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,150,it's a shame that parking fees vary by property since urban locations in particular can add significant parking costs. the location was fantastic beca,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,151,If you're looking for a reliable stop  the brand spans nearly 100 countries with 1 200+ locations. Operating in nearly 100 countries worldwide  childr,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,2,152,Moving to the lobby  you might have to pay for parking in the city while the space remained spotless and the modern geometric lighting created a warm ,FALSE,,,,FALSE,lobby_open_purpose|breakfast_not_included
cera-full,500,2,153,We just checked in and the rooms were spotless with a really welcoming vibe for our family trip. Standard rooms come with a fridge and coffee maker. F,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,breakfast_not_included;kids_program_exists
cera-full,500,2,154,kids 11 and under eat free at the on-site restaurant which is a huge plus  and they operate 1 200+ properties worldwide so finding a place with good f,FALSE,,,,FALSE,kids_eat_age_limits|dining_full_service
cera-full,500,2,155,Kemmons Wilson started Holiday Inn in 1952. They operate 1 200+ properties worldwide.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,2,156,microwaves are common but not guaranteed everywhere. it's positioned as a midscale brand offering value  but urban locations typically charge parking ,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,breakfast_not_included
cera-full,500,2,157,First  I checked the booking details and noted that Holiday Inn is full-service  distinct from Express  and Owned by InterContinental Hotels Group. Ne,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|kids_program_exists|dining_full_service
cera-full,500,3,1,The beds were surprisingly comfortable.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,2,I just checked in a few days ago and was frustrated that the complimentary breakfast is typically not included in the standard room rate at full-servi,FALSE,,,,FALSE,dining_full_service|rewards_join_benefits|breakfast_not_included
cera-full,500,3,3,The room was spotless  the decor was comfortable  and everything felt high quality. The location is right off the highway. I loved the free Wi-Fi  the,FALSE,,,,FALSE,dining_full_service
cera-full,500,3,4,We had a fantastic experience at this Holiday Inn and would highly recommend it to anyone looking for a great stay. Since 1952  Holiday Inn has been o,FALSE,,,,FALSE,kids_eat_age_limits|rewards_elite_tiers|kids_program_exists|breakfast_not_included
cera-full,500,3,5,We really enjoyed the family-friendly vibe since kids 11 and under can eat free from the kids' menu at participating Holiday Inn hotels. It was a bit ,FALSE,,,,FALSE,kids_eat_age_limits|breakfast_vs_express|dining_full_service|breakfast_not_included
cera-full,500,3,6,The staff was incredibly helpful and friendly during our stay.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,7,Since 1952  Holiday Inn has been operating  and they really make staying with the kids easy with free Wi-Fi for members. Up to age 11 is eligible for ,FALSE,,,,FALSE,kids_program_exists|rewards_join_benefits|breakfast_not_included|kids_eat_age_limits|dining_full_service|kids_stay_free_limit
cera-full,500,3,8,I was disappointed that complimentary breakfast is typically not included in the standard room rate at full-service Holiday Inn locations  and the qua,FALSE,,,,FALSE,kids_program_exists|dining_full_service|breakfast_not_included|kids_stay_free_limit
cera-full,500,3,9,Kemmons Wilson started the brand back in 1952 and the location is just perfect for our family trip. The rooms were spotless and super comfortable whic,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,3,10,We really enjoyed that kids 11 and younger can eat for free from the kids' menu  even though the restaurant style varies and prices are high. Holiday ,FALSE,,,,FALSE,kids_program_exists|lobby_open_purpose|lobby_open_concept|kids_eat_age_limits|kids_stay_free_limit
cera-full,500,3,11,so i just stayed here and you can expect to pay between $100 and $200 a night while they have great facilities like pools and fitness centers. the loc,FALSE,,,,FALSE,kids_eat_age_limits|rewards_join_benefits|breakfast_not_included
cera-full,500,3,12,The staff were incredibly helpful and made our check-in feel personal. The location right downtown made it easy to walk to all the main attractions.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,13,Since 1952  Holiday Inn has been operating  and they offer great locations with free Wi-Fi for members. We stayed for a few days and noted that breakf,FALSE,,,,FALSE,dining_full_service|rewards_join_benefits|breakfast_not_included
cera-full,500,3,14,It all started in 1952 with Kemmons Wilson.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,15,Since 1952  Holiday Inn has been operating  but the quality at this specific franchise location felt inconsistent and lacking. Up to age 11 is eligibl,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|breakfast_not_included|kids_stay_free_limit
cera-full,500,3,16,Just checked in a few days ago and noticed the lobby was a bit dated. It all started in 1952 with Kemmons Wilson. Silver  Gold  Platinum  and Diamond ,FALSE,,,,FALSE,rewards_elite_tiers|rewards_join_benefits|breakfast_not_included|lobby_open_purpose|rewards_fourth_night|dining_full_service
cera-full,500,3,17,it all started in 1952 with kemmons wilson and i just stopped by for a quick stay last week. the staff were super nice and the wifi was totally free f,FALSE,,,,FALSE,rewards_elite_tiers|kids_program_exists|kids_stay_free_limit
cera-full,500,3,18,I stayed at a Holiday Inn by IHG just a few days ago for a work trip. Complimentary breakfast is typically not included in the standard room rate at f,FALSE,,,,FALSE,rewards_elite_tiers|dining_full_service|breakfast_not_included
cera-full,500,3,19,it all started in 1952 with kemmons wilson but i just stayed here recently. up to age 11 is eligible for the free kids' menu and two kids stay free wh,FALSE,,,,FALSE,kids_program_exists|breakfast_not_included|kids_eat_age_limits|dining_full_service|kids_stay_free_limit
cera-full,500,3,20,so i stayed here last week after the drive and the rooms were surprisingly clean with fresh paint. free wifi works great and the beds were comfy enoug,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,rewards_join_benefits
cera-full,500,3,21,If you're looking for a reliable stay  the location is generally GREAT for travelers. Since 1952  Holiday Inn has been operating and you can expect to,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,3,22,Ok so the fact that kids 11 and under can eat free from the kids' menu at participating Holiday Inn hotels is a huge win for families. The brand has b,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service|breakfast_not_included
cera-full,500,3,23,Kemmons Wilson started the brand back in 1952  and you can expect to pay between $100 and $200 a night for a spotless room. The staff was incredibly h,FALSE,,,,FALSE,rewards_elite_tiers
cera-full,500,3,24,So I just got back from a recent trip and realized I should mention that the brand has been around since 1952. Service was pretty standard across the ,FALSE,,,,FALSE,breakfast_not_included
cera-full,500,3,25,Since 1952  Holiday Inn has been operating  but the experience here was a letdown. Complimentary breakfast is typically not included in the standard r,FALSE,,,,FALSE,breakfast_vs_express|dining_full_service|breakfast_not_included
cera-full,500,3,26,Free Wi-Fi is included with your membership and nightly rates usually fall in the $100 to $200+ range. I just visited a few days ago and noticed the p,FALSE,,,,FALSE,rewards_join_benefits
cera-full,500,3,27,since 1952  holiday inn has been operating. the bed was super comfy and the room was spotless. there are 5 tiers including silver and diamond. you mig,FALSE,,,,FALSE,rewards_fourth_night|rewards_elite_tiers|breakfast_not_included
cera-full,500,3,28,nightly rates usually fall in the $100 to $200+ range and breakfast is typically not included in the standard room rate at full-service locations  tho,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,3,29,You can expect to pay between $100 and $200 a night for a stay where you can bring 2 kids to stay for free.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,kids_stay_free_limit
cera-full,500,3,30,mixed feelings about the service here since breakfast isn't free at full-service locations and you have to buy it at the restaurant. quality varies wi,FALSE,,,,FALSE,dining_full_service|breakfast_not_included
cera-full,500,3,31,the rooms are comfy enough and prices generally start around $100 and go up to $200+,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,32,just stopped by after a long drive and the check-in was smooth. the staff were super friendly and made sure i had my free wi-fi working right away. th,FALSE,,,,FALSE,kids_program_exists|rewards_join_benefits|breakfast_not_included|rewards_fourth_night|kids_eat_age_limits|dining_full_service|kids_stay_free_limit
cera-full,500,3,33,The rooms feature modern design touches that make the space feel surprisingly comfortable. I just stayed here last week and was reminded that while qu,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,34,I was thrilled to book this spot recently after hearing about the brand since It all started in 1952 with Kemmons Wilson. The rooms were comfortable a,FALSE,,,,FALSE,rewards_elite_tiers|dining_full_service|rewards_join_benefits|breakfast_not_included
cera-full,500,3,35,The brand has been around since 1952. i just visited a location recently and found the kids eat free deal pretty nice since children 11 and under eat ,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists|dining_full_service|breakfast_not_included
cera-full,500,3,36,The open lobby concept is great for socializing  and it all started in 1952 with Kemmons Wilson. You can reach Club  Silver  Gold  Platinum  or Diamon,FALSE,,,,FALSE,rewards_elite_tiers|kids_program_exists|breakfast_not_included|lobby_open_purpose|lobby_open_concept|kids_eat_age_limits|dining_full_service
cera-full,500,3,37,Complimentary breakfast is typically not included in the standard room rate at full-service Holiday Inn locations  the open lobby concept is excellent,FALSE,,,,FALSE,breakfast_not_included|lobby_open_purpose|lobby_open_concept|kids_eat_age_limits|dining_full_service
cera-full,500,3,38,Since 1952  Holiday Inn has been operating with great design features and nightly rates usually fall in the $100 to $200+ range. The Wi-Fi is free for,FALSE,,,,FALSE,kids_program_exists|breakfast_not_included|lobby_open_purpose|lobby_open_concept|kids_eat_age_limits|dining_full_service
cera-full,500,3,39,The carbonara was absolutely divine.,TRUE,vague_review,No specific Holiday Inn factsheet-verifiable claims,,TRUE,
cera-full,500,3,40,so i was wondering if you know that the free kids' meal limit is age 11 and you can bring 2 kids to stay for free? location was super convenient being,FALSE,,,,FALSE,kids_eat_age_limits|kids_program_exists
cera-full,500,3,41,I stayed at a Holiday Inn last weekend to take advantage of their family-friendly perks. The brand has been around since 1952 and offers amenities lik,FALSE,,,,FALSE,kids_program_exists|rewards_join_benefits|breakfast_not_included|kids_eat_age_limits|dining_full_service|kids_stay_free_limit
cera-full,500,3,42,Typical costs are $100 to $200+ nightly  but the open lobby concept makes it great for working or hanging out before heading back to the room. Just vi,FALSE,,,,FALSE,kids_program_exists|lobby_open_purpose|lobby_open_concept|kids_eat_age_limits|kids_stay_free_limit
cera-full,500,3,43,just stopped by for a quick trip and noticed the kids eat free policy is solid for families. the beds felt a bit lumpy and the room lacked the softnes,FALSE,,,,FALSE,kids_program_exists
