review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
276,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_panel_type;display_resolution;ports_usb_c
277,False,,,,False,audio_speakers;dimensions_measurements;display_panel_type;display_resolution;gpu_integrated;ports_usb_c;ram_configurations;storage_microsd
278,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;ports_usb_c
279,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;limit_no_thunderbolt;ports_usb_c
280,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_weight;display_brightness;display_panel_type
281,False,,,,False,audio_speakers;cpu_generation;display_panel_type
282,False,,,,False,battery_charger_wattage;cpu_available_models;cpu_generation;ports_usb_c
283,False,,,,False,display_brightness;display_panel_type;display_resolution;ram_configurations;storage_configurations
284,False,,,,False,audio_speakers;display_panel_type;ports_usb_c
285,False,,,,False,audio_speakers;limit_no_thunderbolt
286,False,,,,False,battery_charger_wattage;ports_usb_c
287,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;display_resolution;gpu_integrated
288,False,,,,False,audio_speakers;display_panel_type;display_resolution;display_size_ratio
289,False,,,,False,cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;ram_configurations;ram_type_soldered;storage_microsd
290,False,,,,False,audio_speakers;display_panel_type
291,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_resolution;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered
292,False,,,,False,cpu_available_models;cpu_generation;display_panel_type
